2017-09-25,74.089996
2017-09-26,73.669998
2017-09-27,73.550003
2017-09-28,73.540001
2017-09-29,73.940002
2017-10-02,74.709999
2017-10-03,74.669998
2017-10-04,74.089996
2017-10-05,75.220001
2017-10-06,75.669998
2017-10-09,75.970001
2017-10-10,76.330002
2017-10-11,76.360001
2017-10-12,76.489998
2017-10-13,77.589996
2017-10-16,77.419998
