2017-08-16,161.940002
2017-08-17,160.520004
2017-08-18,157.860001
2017-08-21,157.5
2017-08-22,158.229996
2017-08-23,159.070007
2017-08-24,160.429993
2017-08-25,159.649994
2017-08-28,160.139999
2017-08-29,160.100006
2017-08-30,163.800003
2017-08-31,163.639999
2017-09-01,164.800003
2017-09-05,163.75
2017-09-06,162.710007
2017-09-07,162.089996
2017-09-08,160.860001
2017-09-11,160.5
2017-09-12,162.610001
2017-09-13,159.869995
2017-09-14,158.990005
2017-09-15,158.470001
2017-09-18,160.110001
2017-09-19,159.509995
2017-09-20,157.899994
2017-09-21,155.800003
2017-09-22,151.539993
2017-09-25,149.990005
2017-09-26,151.779999
2017-09-27,153.800003
2017-09-28,153.889999
2017-09-29,153.210007
2017-10-02,154.259995
2017-10-03,154.009995
2017-10-04,153.630005
2017-10-05,154.179993
2017-10-06,154.970001
2017-10-09,155.809998
2017-10-10,156.059998
2017-10-11,155.970001
2017-10-12,156.350006
2017-10-13,156.729996
2017-10-16,157.899994
